,001e0610ba46,001e0610ba15,001e0610ee33,001e0610ee82,001e0610ef27,001e061135cb,001e06113ad8,001e06112e77,001e0610f6db,001e06113107,001e06114fd4,001e0610e539,001e0610f703,001e0610e835,001e0610eef2,001e0610ee43,001e0610f05c,001e0610e537,001e06109416,001e06114503,001e06113dbc,001e061144c0,001e06113cf1,001e06113acb,001e06113f54,001e06114500,001e0610ba13
2018-10-08 06:25:00,0.00115,,,,,,0.01914,0.00048,0.01184,0.01906,0.01929,,,0.00163,,,0.03061,,0.05945,,,0.01318,0.00856,0.02531,,,0.01742
2018-10-08 06:26:00,,,,,,,0.01586,0.00906,0.00421,0.01179,0.00828,0.01303,,0.00209,0.00067,,0.03313,,0.05925,0.00825,,0.01359,0.01192,0.01994,,,0.02344
2018-10-08 06:27:00,,,,,,,0.00311,,7e-05,0.00419,,,,0.00963,,,0.03712,,0.0489,0.00759,,0.00212,0.01259,0.0046,0.00756,,0.01786
2018-10-08 06:28:00,,,,,,,0.01454,,,0.01304,0.00249,,,0.0194,6e-05,,0.04049,,0.04743,0.01717,,0.01718,0.01274,0.01893,,,0.00587
2018-10-08 06:29:00,0.00597,,,,,,,,,0.01318,,0.00351,,0.00648,,,0.04575,,0.05863,0.00407,,0.01975,0.01405,0.02135,0.01241,,0.01619
2018-10-08 06:30:00,0.02465,,,,,,0.01601,0.00088,0.00361,0.00926,0.00133,,,0.00379,,,0.03484,,0.06975,,,0.02623,0.03421,0.01928,0.01136,,0.02735
2018-10-08 06:31:00,0.01008,,,,,,0.00366,0.0023,0.00853,0.00485,,,,0.01864,,,0.049,,0.06539,,,0.01684,0.01961,0.03068,0.01191,,0.03567
2018-10-08 06:32:00,0.01096,,,,,,0.00302,0.00256,0.01241,0.01056,0.00192,,,,0.00032,,0.04345,,0.07546,0.00412,,0.00748,0.0093,0.02904,,,0.00556
2018-10-08 06:33:00,,,,,,,0.00723,0.00295,0.01256,0.00434,0.01936,0.00143,,0.0027,0.00108,,0.03226,,0.08333,0.01174,,0.00752,0.00989,0.01098,0.01206,,0.00856
2018-10-08 06:34:00,0.00139,,,,,,0.01887,,0.00508,0.02364,0.01037,0.00887,,,,,0.03615,,0.07593,0.00166,,0.00448,0.00036,0.01774,0.01178,,0.0104
2018-10-08 06:35:00,0.00783,,,,,,0.01812,0.00614,0.00932,0.0192,0.01265,,,0.01784,0.00609,,0.05147,,0.0702,,,0.00047,0.0022,0.02337,0.01264,,0.00452
2018-10-08 06:36:00,0.00955,,,,,,0.00821,,0.00727,0.02339,0.00783,0.00115,,0.02108,0.00115,,0.04157,,0.05629,0.00812,,0.01708,0.00696,0.02844,0.01426,,0.01795
2018-10-08 06:37:00,,,,,,,0.02081,0.00017,,0.02345,0.00685,0.00827,,,,,0.04682,,0.0784,0.00706,,0.01906,0.00508,0.0356,0.02064,,0.00219
2018-10-08 06:38:00,0.00978,,,,,,0.01468,,0.00231,0.03216,,,,,0.00118,,0.03459,,0.04596,,,0.02001,0.01792,0.04496,0.02781,,0.02481
2018-10-08 06:39:00,0.00734,,,,,,0.00955,,0.00448,0.0237,,,,0.0061,0.00209,,0.03682,,0.06263,,,0.00178,0.014,0.03092,0.00747,,0.00715
2018-10-08 06:40:00,0.00859,,,,,,0.01068,,0.02252,0.00424,,,,,0.00408,,0.04681,,0.06347,,,0.00617,0.01935,0.02165,0.00985,,0.00066
2018-10-08 06:41:00,,,,,,,0.01848,,0.00291,0.01161,0.00547,,,0.00467,0.00292,,0.03989,,0.08277,0.00273,,0.00996,0.01748,0.02752,0.00818,,0.03224
2018-10-08 06:42:00,0.00636,,,,,,0.00705,,0.00556,,,,,0.00791,0.0122,,0.03568,,0.08001,0.00577,,0.01366,0.03415,0.01536,0.00653,,0.00277
2018-10-08 06:43:00,0.0013,,,,,,0.0196,0.0025,0.00853,0.00098,0.00222,,,,,,0.04157,,0.0692,,,0.00525,0.01543,0.02031,0.00914,,0.01726
2018-10-08 06:44:00,0.00272,,,,,,0.00795,,,0.01749,0.0088,,,,,,0.02895,,0.06366,7e-05,,0.00318,0.02328,0.04212,0.02337,,0.02884
2018-10-08 06:45:00,0.00828,,,,,,0.00909,0.00542,0.0,0.00412,0.0009,0.00093,,0.02714,,,0.02916,,0.04339,,,0.01088,0.01863,0.02875,0.00135,,0.01824
2018-10-08 06:46:00,0.00084,,,,,,0.01638,0.00367,0.01765,0.0048,0.00592,0.00333,,0.00784,0.0039,,0.03122,,0.06233,0.00649,,0.01146,0.0221,0.01483,0.0041,,0.00606
2018-10-08 06:47:00,,,,,,,0.02958,0.00408,0.00728,0.02355,0.00265,0.00479,,0.00722,0.00349,,0.04907,,0.0533,0.00907,,0.00521,0.01456,0.00991,0.001,,0.01447
2018-10-08 06:48:00,0.01085,,,,,,0.00819,0.0206,0.00093,0.00692,0.00021,,,0.01254,0.01123,,0.03257,,0.06867,0.01519,,0.02164,0.02986,0.01304,0.01312,,0.0256
2018-10-08 06:49:00,0.00818,,,,,,0.01352,0.00988,,0.02542,0.00636,,,,0.00703,,0.047,,0.06948,,,0.01541,0.00898,0.03062,0.0061,,0.017
2018-10-08 06:50:00,0.00699,,,,,,0.01661,,0.01187,0.01417,,0.00318,,,0.0085,,0.03844,,0.05792,0.00263,,0.00999,0.02083,0.03191,0.01807,,0.02335
2018-10-08 06:51:00,0.0036,,,,,,0.01997,0.00696,0.00714,0.01513,,,,0.01178,,,0.03429,,0.0551,0.00501,,0.00465,0.01439,0.03042,0.01236,,0.00724
2018-10-08 06:52:00,,,,,,,0.00404,0.00121,0.01524,0.01337,,,,,,,0.04772,,0.0618,,,0.01347,0.02454,0.02184,0.00328,,0.00213
2018-10-08 06:53:00,0.00275,,,,,,0.01363,0.00825,0.00899,0.00736,0.00105,,,,,,0.03465,,0.04696,0.00101,,0.01251,0.0181,0.00643,0.00393,,0.00798
2018-10-08 06:54:00,0.00833,,,,,,0.03233,0.00058,0.00242,0.00869,0.0027,0.0075,,0.00373,,,0.02776,,0.06566,,,0.02454,0.02899,0.03704,0.01179,,0.01817
2018-10-08 06:55:00,0.01168,,,,,,0.01546,0.0004,0.01,0.01878,0.00429,,,0.00346,0.01239,,0.02043,,0.04475,,,0.02,0.01598,0.0383,0.00967,,0.02588
2018-10-08 06:56:00,0.0012,,,,,,0.01184,0.00522,0.0223,0.0047,0.00065,,,0.01972,0.00871,,0.03546,,0.06473,,,0.00209,0.02507,0.01466,0.00372,,0.0232
2018-10-08 06:57:00,0.01217,,,,,,0.01788,0.00165,0.00014,0.00465,,,,0.01074,0.00453,,0.03649,,0.0822,,,0.01268,0.01063,0.02375,0.00226,,0.01612
2018-10-08 06:58:00,0.01104,,,,,,0.01622,0.00252,,0.01524,,0.01715,,0.02458,0.0013,,0.02258,,0.07127,,,0.01375,0.0169,0.02444,0.00425,,0.00782
2018-10-08 06:59:00,0.0058,,,,,,0.03774,0.00281,0.01251,0.01304,0.00427,,,0.02162,,,0.03265,,0.05796,,,0.00469,0.00608,0.02612,0.00821,,0.01764
2018-10-08 07:00:00,0.01372,,,,,,0.01741,,0.01122,0.0223,,,,0.01194,0.00292,,0.04203,,0.0346,0.00721,,0.00474,0.01464,0.04321,0.00112,,0.03016
2018-10-08 07:01:00,0.00223,,,,,,0.01804,0.0086,0.00212,0.0007,,,,0.01162,,,0.03241,,0.05373,,,0.01391,0.00765,0.02892,0.00157,,0.0123
2018-10-08 07:02:00,0.00822,,,,,,0.02737,0.00164,0.00531,0.01132,,0.00301,,0.0001,0.01457,,0.03393,,0.04628,,,0.01443,0.02217,0.02415,0.00774,,0.00967
2018-10-08 07:03:00,0.00432,,,,,,0.01813,,,,0.01048,0.00509,,0.01242,,,0.03346,,0.07276,,,0.0105,0.03005,0.02759,0.00118,,
2018-10-08 07:04:00,0.00438,,,,,,0.01462,0.00464,0.01055,0.00231,,0.01001,,,0.00235,,0.03969,,0.06413,0.00015,,0.01222,0.03496,0.01897,0.02595,,
2018-10-08 07:05:00,0.01885,,,,,,0.02326,,0.02626,0.00813,0.00971,0.01372,,0.01596,,,0.03989,,0.05634,,,0.00277,0.05019,0.02133,0.00687,,0.02771
2018-10-08 07:06:00,0.00185,,,,,,0.02491,0.00501,0.00422,0.00284,,,,0.00166,,,0.05567,,0.05319,0.00303,,0.01144,0.0388,0.01865,0.01214,,0.01886
2018-10-08 07:07:00,0.00569,,,,,,0.01924,0.00026,0.00312,0.01349,,0.00512,,,0.00429,,0.03588,,0.05763,0.00458,,0.0165,0.03402,0.02385,0.01506,,0.01009
2018-10-08 07:08:00,0.00402,,,,,,0.01658,0.00764,0.00402,,0.00355,0.01367,,0.01264,,,0.03141,0.00166,0.06043,,,0.01855,0.02086,0.03462,,,0.00185
2018-10-08 07:09:00,,,,,,,0.00989,8e-05,0.00672,0.00454,0.00917,0.0255,,0.01088,0.00044,,0.02941,0.00737,0.04891,0.00542,,0.00373,0.0072,0.02338,0.00018,,0.02355
2018-10-08 07:10:00,0.00704,,,,,,0.02079,0.00834,0.01628,0.00528,,0.00984,,0.02947,0.00252,,0.03692,,0.06014,0.0097,,0.01625,0.0179,0.01584,0.02079,,0.00702
2018-10-08 07:11:00,0.01444,,,,,,0.03213,0.0015,0.00364,0.02131,0.00042,,,0.02559,,,0.03637,,0.04961,,,0.01731,0.03164,0.02592,0.01972,,0.0005
2018-10-08 07:12:00,0.01298,,,,,,0.03083,0.00439,0.00134,0.00653,,0.00941,,0.02044,0.0031,,0.02942,,0.05553,0.01373,,0.0156,0.0337,0.02262,0.00704,,0.02214
2018-10-08 07:13:00,0.01628,,,,,,0.0134,,0.00672,0.01803,0.0084,0.01215,,0.00226,0.00389,,0.0503,,0.04922,,,0.03002,0.01714,0.02642,0.0179,,0.01072
2018-10-08 07:14:00,0.00143,,,,,,0.02374,0.002,0.00147,0.00531,0.00375,,,0.00267,0.00446,,0.04036,,0.04219,,,0.01338,0.03284,0.01291,0.00613,,
2018-10-08 07:15:00,0.00698,,,,,,0.0313,0.00717,,0.00705,,0.00823,,0.01115,0.01488,,0.05049,,0.05144,0.00307,,0.01319,0.02408,0.01568,0.01442,,0.00842
2018-10-08 07:16:00,0.01117,,,,,,0.02887,0.00021,0.01974,0.03015,0.00549,0.00073,,0.00648,0.01083,,0.04358,,0.04935,,,0.01486,,0.02003,0.00123,,0.01066
2018-10-08 07:17:00,0.00713,,,,,,0.01371,,0.01461,0.00781,,,,0.01615,0.00127,,0.04359,,0.03868,,,0.01979,0.00426,0.0254,0.00817,,0.02134
2018-10-08 07:18:00,0.01538,,,,,,0.01847,,0.01251,0.01028,0.00567,0.00014,,0.01333,0.00149,,0.05475,,0.05177,0.00975,,0.02917,0.00308,0.00353,0.00896,,0.02862
2018-10-08 07:19:00,0.00351,,,,,,0.00921,0.01046,0.01251,0.0226,0.00158,0.01274,,0.02822,0.00056,,0.04138,,0.03821,,,0.0261,0.01229,0.01037,0.01693,,0.02366
2018-10-08 07:20:00,0.01386,,,,,,0.01544,0.01438,0.02469,0.01182,1e-05,0.00642,,0.00162,,,0.05059,,0.05045,0.00288,,0.03515,0.00669,0.02831,0.00336,,0.00462
2018-10-08 07:21:00,0.00214,,,,,,0.02094,0.00505,0.00638,0.01129,0.01782,,,0.00356,0.00282,,0.05209,0.00046,0.05971,,,0.03728,0.02564,0.03014,0.00469,,0.00569
2018-10-08 07:22:00,0.00014,,,,,,0.0219,0.00507,,0.01464,,0.00565,,0.01989,0.00745,,0.03376,,0.03921,0.00061,,0.01013,0.03379,0.01804,0.01009,,0.01427
2018-10-08 07:23:00,0.00171,,,,,,0.02901,0.00579,,0.00103,2e-05,,,0.02136,0.01494,,0.03175,,0.05733,0.00033,,0.02568,0.01757,0.02511,0.02168,,0.01198
2018-10-08 07:24:00,0.00926,,,,,,0.02578,,0.02024,0.0137,0.00529,,,0.01069,0.00508,,0.03107,,0.05992,0.00206,,0.0175,0.01749,0.02894,0.01493,,0.01315
2018-10-08 07:25:00,0.00553,,,,,,0.02487,,0.00528,0.00904,0.01589,0.0004,,0.0197,0.00168,,0.03898,,0.05954,0.0042,,0.0047,0.02341,0.03318,0.00237,,0.01312
2018-10-08 07:26:00,0.02287,,,,,,0.04343,,0.00081,0.01511,0.00245,0.01859,,0.00331,0.03764,,0.02808,,0.0709,,,0.02074,0.03501,0.02473,0.00907,,0.03816
2018-10-08 07:27:00,0.03041,,,,,,0.01149,0.01199,0.00545,0.0165,,,,0.00093,0.0374,,0.03446,,0.04836,0.00153,,0.00319,0.03029,0.03245,0.00868,,0.00571
2018-10-08 07:28:00,0.00662,,,,,,0.00798,0.00528,,0.01801,,,,0.02242,0.00843,,0.02159,,0.06075,0.00298,,0.01179,0.01023,0.04498,0.00648,,
2018-10-08 07:29:00,0.00673,,,,,,0.02259,0.00105,,0.02236,,,,0.02878,0.01008,,0.03383,,0.05533,0.01293,,0.01445,0.01044,0.03791,0.02028,,
2018-10-08 07:30:00,0.01473,,,,,,0.02345,0.02014,,0.02901,,,0.00055,0.00732,0.00411,,0.02268,,0.07357,0.01538,,0.00266,0.02792,0.02329,0.01935,,0.00355
2018-10-08 07:31:00,0.01547,,,,,,0.02777,0.00192,,0.00977,0.00103,,,,0.00097,,0.04476,,0.05336,,,0.01005,0.00534,0.01821,0.0195,,0.0172
2018-10-08 07:32:00,0.00584,,,,,,0.01496,0.01403,0.01277,8e-05,0.00369,0.0092,,0.01038,0.00688,,0.03341,,0.0504,0.00775,,0.00451,0.0269,0.03466,0.01768,,0.0497
2018-10-08 07:33:00,0.01152,,,,,,0.02146,0.01014,0.01431,,0.00847,0.00756,,0.02096,0.01777,,0.03946,,0.04142,0.00016,,0.02468,0.01202,0.01947,0.01981,,0.01605
2018-10-08 07:34:00,0.00465,,,,,,0.02037,,0.00792,0.0029,0.00323,0.01525,,,,,0.01727,,0.05136,0.01821,,0.02816,0.00881,0.03767,0.02436,,
2018-10-08 07:35:00,0.00399,,,,,,0.03694,7e-05,0.02386,0.00814,0.01667,0.00542,,0.01665,,,0.04089,,0.04172,0.00928,,0.01325,0.01344,0.02462,0.01497,,
2018-10-08 07:36:00,0.0327,,,,,,0.00927,0.00109,0.00132,0.01763,0.00241,0.01016,,0.0314,,,0.03143,,0.04316,,,0.01693,0.0093,0.02129,0.00107,,0.00018
2018-10-08 07:37:00,0.01262,,,,,,0.02387,0.00354,0.00735,0.01329,0.01176,0.00216,,0.02854,,,0.03251,,0.05422,0.00653,,0.00042,0.01711,0.02828,0.00446,,
2018-10-08 07:38:00,0.01332,,,,,,0.01349,0.01153,0.02739,0.00151,,0.03901,,0.04137,0.01184,,0.05102,,0.04333,0.01115,,0.00689,0.0184,0.02344,0.00177,,0.01138
2018-10-08 07:39:00,0.00054,,,,,,0.03332,0.00177,0.00763,0.00396,0.00446,0.01369,,0.04628,0.00377,,0.03133,,0.03149,,,0.01358,0.01001,0.01891,0.00055,,0.01337
2018-10-08 07:40:00,0.00732,,,,,,0.02002,0.00249,0.003,0.00121,0.0126,0.00741,,0.03311,0.00196,,0.03679,,0.04003,0.00304,,0.01499,0.01818,0.01969,0.03383,,
2018-10-08 07:41:00,0.01535,,,,,,0.03703,,0.00937,7e-05,0.0059,,0.0001,0.00681,0.0062,,0.05256,,0.0407,0.00203,,0.01777,0.02055,0.01387,0.02706,,0.00801
2018-10-08 07:42:00,0.01033,,,,,,0.03447,0.00458,0.00789,0.00972,0.01704,0.00866,,0.01447,0.00055,,0.05401,,0.0467,0.00235,,0.0115,0.03053,0.00215,0.00532,,
2018-10-08 07:43:00,0.01206,,,,,,0.03579,,0.00621,0.01877,,,,0.02106,0.00739,,0.03777,,0.04655,0.00066,,0.0111,0.00997,0.02642,0.02085,,
2018-10-08 07:44:00,0.00794,,,,,,0.02624,0.00163,,0.00324,0.00395,,,0.00057,0.01768,,0.03359,,0.05634,0.01026,,0.03845,0.02363,0.01701,0.02508,,0.01976
2018-10-08 07:45:00,0.00653,,,,,,0.01559,0.01242,0.00674,0.01243,,,,0.00881,0.02841,,0.03734,,0.0422,0.00358,,0.00443,0.0309,0.0167,0.02961,,0.02199
2018-10-08 07:46:00,0.00627,,,,,,0.02159,,0.00171,0.01014,,0.02,,0.04945,0.02402,,0.03794,,0.04425,0.00035,,0.01804,0.01938,0.02378,0.00518,,0.0161
2018-10-08 07:47:00,,,,,,,0.01741,0.00139,0.00125,0.00361,,0.00527,,0.03184,0.00517,,0.03928,,0.05869,,,0.00818,0.03034,0.0416,0.02597,,0.02098
2018-10-08 07:48:00,0.00851,,,,,,0.02003,0.00875,0.01182,0.00972,0.00035,0.0178,,0.01663,0.00268,,0.01382,,0.05843,0.00776,,0.00248,,0.04379,0.00976,,0.02774
2018-10-08 07:49:00,0.00603,,,,,,0.00708,,,0.01524,,,,,0.00584,,0.03216,,0.04619,0.00566,,0.00831,0.00051,0.0192,0.01486,,0.01611
2018-10-08 07:50:00,0.00956,,,,,,0.00822,0.00871,0.00354,0.03464,,,,0.01951,0.00242,,0.03829,,0.04165,,,0.01319,0.01069,0.02587,0.00982,,0.00804
2018-10-08 07:51:00,0.01368,,,,,,0.0207,0.00919,0.00444,0.02297,,0.00694,,0.01947,0.01268,,0.04458,,0.06131,0.0066,,0.0118,0.00133,0.02628,0.01324,,0.0061
2018-10-08 07:52:00,,,,,,,0.01661,,0.0108,0.02002,,0.00102,,0.0409,0.00694,,0.04736,,0.05525,0.00411,,0.02986,0.02783,0.0313,0.0153,,0.02945
2018-10-08 07:53:00,0.00137,,,,,,0.01186,,0.02356,0.02974,,0.00018,,0.02098,0.01938,,0.02786,,0.06301,,,0.01153,0.02165,0.0221,0.00265,,0.01273
2018-10-08 07:54:00,0.00318,,,,,,0.01237,0.00035,0.0045,0.04732,,,,0.00233,0.00615,,0.03904,,0.0635,0.00926,,0.01474,0.01216,0.02784,0.01191,,0.01188
2018-10-08 07:55:00,0.00501,,,,,,0.02958,0.02129,,0.05048,,,,0.03008,0.00063,,0.03246,,0.06162,0.00293,,0.0153,0.02526,0.03887,0.02067,,0.00724
2018-10-08 07:56:00,0.00733,,,,,,0.01828,0.00933,,0.01824,,,,,0.00586,,0.03721,,0.05368,0.00146,,0.02373,0.02659,0.04151,0.02065,,0.01103
2018-10-08 07:57:00,0.01374,,,,,,0.01804,0.00079,0.01361,0.02843,,,,,0.00495,,0.0398,,0.05735,0.00232,,0.02541,0.01161,0.01004,0.02144,,0.0251
2018-10-08 07:58:00,0.00386,,,,,,0.00157,0.01299,,0.01798,,0.01724,,0.02757,0.00821,,0.03685,0.00505,0.05434,0.01019,,0.03105,0.02435,0.02812,0.0259,,0.00521
2018-10-08 07:59:00,,,,,,,0.03385,0.00135,0.01907,0.00735,0.01021,,,0.03182,0.00264,,0.04403,0.0004,0.06812,0.01346,,0.00874,0.03069,0.02401,0.02762,,0.0022
2018-10-08 08:00:00,0.00075,,,,,,0.01068,0.00047,0.01716,0.01576,,,0.00218,0.04054,0.02123,,0.04209,,0.05199,0.00774,,0.0169,0.01411,0.02073,0.01939,,0.00492
2018-10-08 08:01:00,0.0126,,,,,,0.015,0.00969,,0.01576,,,,0.01066,0.01133,,0.03514,,0.07079,0.00422,,0.0109,0.0241,0.03154,0.01417,,0.00609
2018-10-08 08:02:00,0.00448,,,,,,0.02725,0.00578,,0.01858,,,0.00107,,0.02242,,0.04309,0.00457,0.08574,,,0.01311,0.04711,0.02212,0.01711,,0.05036
2018-10-08 08:03:00,0.00601,,,,,,0.02329,,0.0096,0.017,,,,0.02403,,,0.03309,,0.0608,0.00084,,0.01756,0.01417,0.03042,0.01405,,0.0133
2018-10-08 08:04:00,0.00788,,,,,,0.02193,0.00461,0.00697,0.02355,,,,0.01455,0.00482,,0.02762,,0.06022,0.00043,,0.01626,0.01208,0.02552,0.01412,,0.0159
2018-10-08 08:05:00,0.00815,,,,,,0.02056,0.00546,0.01573,0.00675,,,,0.02778,0.00094,,0.03788,,0.05166,0.00267,,0.01573,0.02508,0.01946,0.00245,,0.0277
2018-10-08 08:06:00,0.00144,,,,,,0.0252,0.01383,,0.0148,,0.00619,,0.01368,0.00028,,0.03828,,0.0801,0.00215,,0.00744,0.02075,0.01823,0.0128,,0.01898
2018-10-08 08:07:00,0.02381,,,,,,0.02708,0.01316,,0.02021,0.00407,0.01649,0.00264,0.00206,0.01644,,0.03353,,0.07342,0.00447,,0.00909,0.01477,0.01939,0.01087,,0.03379
2018-10-08 08:08:00,0.00638,,,,,,0.022,0.01085,,0.02292,0.00747,0.01242,,0.0193,0.00978,,0.03163,,0.07899,,,0.01855,0.0191,0.03504,0.00298,,0.01634
2018-10-08 08:09:00,,,,,,,0.0288,0.00347,0.01051,0.01084,,0.01516,,0.00998,,,0.03484,,0.07494,0.00277,,0.01652,0.02575,0.02842,0.01658,,0.01606
2018-10-08 08:10:00,0.01329,,,,,,0.03324,0.0041,0.00314,0.01312,0.01033,0.00809,,0.00131,,,0.04732,,0.08393,0.0014,,0.01917,0.02641,0.04628,0.0174,,0.04855
2018-10-08 08:11:00,,,,,,,0.02185,0.01318,0.01689,0.02823,0.00127,,,0.02138,0.01061,,0.03907,,0.07357,0.00165,,0.01093,0.02097,0.02106,0.02967,,0.02061
2018-10-08 08:12:00,0.0129,,,,,,0.01402,0.0073,0.00651,0.01648,0.0051,,,0.00484,0.00598,,0.03755,,0.06348,0.00638,,0.00084,0.01471,0.03421,0.0147,,0.02304
2018-10-08 08:13:00,0.02413,,,,,,0.01744,0.01042,0.00024,0.03687,0.00112,,,0.01471,0.00063,,0.04073,,0.05284,0.01488,,0.01242,0.02786,0.01839,0.0079,,0.01646
2018-10-08 08:14:00,0.00611,,,,,,0.01539,0.00089,0.00314,0.02315,0.00252,0.00134,,0.01238,0.0011,,0.03731,,0.0686,0.00367,,0.00882,0.02052,0.03739,0.0205,,0.04544
2018-10-08 08:15:00,0.00531,,,,,,0.02601,0.00677,,0.03494,0.00581,0.00556,,0.00584,0.01892,,0.04934,,0.07483,0.00817,,0.02745,0.01827,0.03184,0.03006,,0.00561
2018-10-08 08:16:00,0.00203,,,,,,0.01235,0.02179,0.00124,0.01996,0.00707,0.00459,,0.00862,0.02341,,0.05346,,0.07045,0.00585,,0.01343,0.0209,0.01919,0.02889,,0.00685
2018-10-08 08:17:00,0.01167,,,,,,0.02448,0.02518,0.00099,0.01686,0.00617,0.02278,,,0.01711,,0.03819,,0.07203,,,0.01427,0.04061,0.02388,0.01888,,0.02486
2018-10-08 08:18:00,0.0123,,,,,,0.01825,0.00383,0.02119,0.03184,0.00554,0.0036,,,0.0004,,0.04274,,0.0778,0.011,,0.02251,0.02687,0.00575,0.0198,,0.0161
2018-10-08 08:19:00,0.00928,,,,,,0.02894,0.00194,0.007,0.02098,0.00346,0.0043,,0.00574,0.0067,,0.04718,,0.04903,,,0.03634,0.02972,0.01126,0.01606,,0.01527
2018-10-08 08:20:00,0.00951,,,,,,0.02453,0.00329,0.00336,0.02145,0.00311,,,0.01012,0.01876,,0.039,,0.06449,,,0.01004,0.02716,0.02289,0.00851,,0.01538
2018-10-08 08:21:00,0.01306,,,,,,0.01636,,,0.03405,0.00266,,,0.00824,0.01831,,0.04171,,0.08108,0.0012,,0.02292,0.03454,0.03019,0.01661,,0.01261
2018-10-08 08:22:00,,,,,,,0.03018,0.01078,0.01314,0.02753,0.00226,,,0.0052,0.00543,,0.06089,,0.08154,0.0035,,0.01507,0.02389,0.02309,0.00183,,0.05182
2018-10-08 08:23:00,0.00733,,,,,,0.00351,0.00885,0.0048,0.02666,0.00428,,,0.00593,0.01471,,0.04806,,0.0625,0.00094,,0.01724,0.0171,0.02139,0.00404,,0.01598
2018-10-08 08:24:00,0.01298,,,,,,0.01968,0.00873,0.00116,0.01079,0.00423,0.00689,,0.00545,1e-05,,0.03791,,0.07488,0.0067,,0.02403,0.01825,0.03887,0.00665,,0.01414
2018-10-08 08:25:00,0.01193,,,,,,0.01933,0.00319,0.00532,0.02423,0.00709,0.00107,,0.00598,0.00278,,0.04377,,0.07637,,,0.02908,0.02152,0.03478,0.01815,,0.03161
2018-10-08 08:26:00,0.01127,,,,,,0.01883,0.00711,,0.0077,0.00552,,,,0.0004,,0.04368,0.00089,0.07264,0.00044,,0.03582,0.02065,0.05037,0.01413,,0.00601
2018-10-08 08:27:00,0.00764,,,,,,0.03156,0.02215,0.00298,0.02744,,,,0.01708,0.01677,,0.05784,,0.07678,0.02061,,0.01749,0.01935,0.02872,0.00631,,0.0232
2018-10-08 08:28:00,0.00999,,,,,,0.03001,0.01001,0.01232,0.03506,,0.01557,,0.02586,0.00526,,0.0504,,0.08185,0.00801,,0.00928,0.01705,0.02015,0.00835,,0.01511
2018-10-08 08:29:00,0.01546,,,,,,0.03052,0.01176,0.01278,0.01915,0.00933,,,0.03407,0.01598,,0.04741,,0.06838,0.00451,,0.01157,0.01858,0.01894,0.027,,0.02753
2018-10-08 08:30:00,0.02962,,,,,,0.03524,0.00726,0.0129,0.01329,0.00411,,,0.02026,0.0036,,0.03621,,0.06861,0.00062,,0.00768,0.01386,0.03595,0.00458,,0.00621
2018-10-08 08:31:00,0.00642,,,,,,0.02605,0.00738,0.01218,0.03038,,,,0.00966,0.00536,,0.04306,,0.07516,0.00199,,0.00948,0.02246,0.0406,0.02137,,0.01215
2018-10-08 08:32:00,0.00356,,,,,,0.03931,0.01072,0.00312,0.0155,0.01092,0.00305,,,0.00082,,0.0599,,0.07525,0.00632,,0.02793,0.02645,0.02355,0.02037,,0.02255
2018-10-08 08:33:00,0.00695,,,,,,0.02994,0.0019,0.02796,0.02008,0.00271,,0.00408,0.00695,0.01407,,0.04987,,0.06828,,,0.02822,0.02683,0.02728,0.00948,,0.02367
2018-10-08 08:34:00,0.0153,,,,,,0.03554,0.01,0.00718,0.03471,0.00516,0.00032,,0.02086,0.01006,,0.03669,,0.06848,,,0.02523,0.01966,0.03116,0.01855,,0.05396
2018-10-08 08:35:00,0.00819,,,,,,0.03069,0.00266,0.02295,0.01206,0.00048,,,,0.00307,,0.03824,,0.07864,,,0.03428,0.0187,0.0449,0.02757,,0.0178
2018-10-08 08:36:00,0.01149,,,,,,0.0249,0.01176,0.00648,0.01148,0.00987,0.00972,,0.02335,0.00821,,0.03704,,0.07265,,,0.03332,0.02297,0.03645,0.00933,,0.0261
2018-10-08 08:37:00,0.01134,,,,,,0.02111,0.01401,0.00388,0.01992,0.01907,,,,,,0.04796,,0.04711,0.00051,,0.03904,0.00934,0.04466,0.01895,,0.04572
2018-10-08 08:38:00,0.02489,,,,,,0.02875,0.00364,0.00907,0.0198,,,,0.00787,0.01004,,0.03901,0.00481,0.06267,0.00183,,0.04272,0.00881,0.03208,0.03785,,0.03833
2018-10-08 08:39:00,0.03335,,,,,,0.02863,0.01494,,0.02306,,,0.00127,0.02343,0.00812,,0.035,0.0008,0.07594,,,0.02767,0.01897,0.0306,0.02465,,0.0441
2018-10-08 08:40:00,0.00438,,,,,,0.00828,0.00806,0.00436,0.01973,,,,0.0053,0.01425,,0.04487,0.00159,0.06275,0.00202,,0.03153,0.03046,0.02488,0.02917,,0.0001
2018-10-08 08:41:00,0.0324,,,,,,0.01294,0.02603,0.00034,0.0142,0.01697,0.00765,,0.02172,0.00671,,0.03559,,0.05878,,,0.02503,0.02441,0.03892,0.00511,,0.0108
2018-10-08 08:42:00,0.00425,,,,,,0.01692,0.02111,0.01559,0.02191,0.0106,,,0.0167,0.01323,,0.03744,,0.08096,0.00687,,0.04621,0.00966,0.01396,0.01527,,0.03483
2018-10-08 08:43:00,0.00983,,,,,,0.02943,0.00189,0.00796,0.01838,0.00303,0.01241,,0.02735,0.01962,,0.05338,0.00728,0.07952,0.00079,,0.04004,0.03496,0.03235,0.01496,,0.03014
